41,33
120,114
168,131
153,139
165,137
88,83
101,175
66,166
115,103
15,122
122,47
113,123
69,161
99,96
77,58
162,143
83,61
120,120
136,132
75,174
134,73
27,69
65,115
98,71
85,75
106,93
104,100
152,115
62,122
42,156
158,146
103,43
69,120
74,107
50,143
108,118
148,45
31,38
90,42
126,112
32,151
114,110
102,154
89,169
73,112
153,51
72,131
111,98
89,113
63,160
97,171
66,108
37,25
94,85
67,128
118,83
81,52
90,78
139,170
14,107
114,130
41,44
86,95
120,126
57,117
153,76
164,120
130,134
35,155
76,93
50,117
171,121
118,135
123,143
44,27
129,45
144,148
53,88
97,102
59,92
166,54
72,62
107,50
59,85
121,107
75,124
156,119
106,181
124,87
155,69
131,128
134,49
131,140
35,145
114,48
110,177
109,105
110,44
86,48
92,49
70,95
88,55
142,72
102,51
88,88
46,86
126,118
156,110
12,69
66,91
108,125
154,151
128,100
99,159
37,161
89,136
110,74
25,142
121,101
149,111
108,81
124,178
38,38
48,32
125,137
133,115
80,98
86,132
13,95
117,42
93,66
83,43
29,48
117,65
15,75
160,115
98,46
82,178
137,125
87,175
80,105
78,46
30,76
77,66
119,89
124,166
116,178
48,158
20,132
95,145
113,54
152,104
52,38
103,165
29,61
26,55
168,114
55,124
85,164
103,77
147,161
124,131
25,148
77,78
95,111
69,57
31,160
81,129
128,147
33,82
162,68
31,140
78,135
137,137
145,83
152,58
149,29
153,124
129,93
91,161
69,69
151,39
97,40
74,100
100,149
116,142
157,63
141,30
57,142
93,117
106,62
65,62
34,70
59,77
35,119
42,119
150,65
129,123
42,125
63,141
161,44
159,56
91,107
166,126
82,140
120,52
75,118
75,143
108,38
148,71
140,112
92,60
167,79
26,101
100,58
127,73
142,47
43,113
131,109
95,175
126,51
164,96
37,50
26,31
28,134
152,157
55,45
34,126
93,123
99,64
52,136
133,174
122,95
53,106
119,59
19,69
45,39
139,78
131,38
137,91
102,36
129,68
144,166
49,93
86,67
49,125
112,149
131,151
154,46
24,44
110,31
137,85
149,167
122,70
140,176
105,138
150,146
125,125
124,57
114,28
26,88
66,134
92,99
87,119
