77,23
84,28
221,29
164,30
157,33
98,33
75,35
164,36
93,37
80,39
195,40
62,41
202,42
59,43
118,43
96,43
210,44
132,46
196,46
54,47
204,48
175,49
127,50
198,52
82,54
206,54
115,55
57,58
199,58
205,61
193,61
220,62
199,64
144,65
137,67
192,68
105,69
135,73
143,76
205,77
170,78
110,78
80,80
152,82
122,85
79,86
72,88
162,89
136,90
142,91
150,92
73,95
203,95
61,96
108,96
121,97
197,97
202,101
153,105
100,105
162,107
201,108
223,111
207,112
89,112
196,112
82,115
107,116
215,117
207,118
114,118
101,118
144,119
107,121
96,121
120,122
174,122
211,124
102,124
138,124
91,125
144,126
108,126
168,127
80,129
73,129
174,129
192,130
102,130
91,132
85,133
180,135
219,135
154,136
102,139
118,139
144,141
216,141
108,142
114,144
122,144
104,146
223,147
217,147
174,147
97,148
135,149
143,149
92,150
74,153
68,154
180,159
81,161
207,162
200,164
220,165
79,167
105,167
198,170
60,170
169,170
149,170
116,171
110,172
66,174
203,174
90,175
168,176
147,176
77,180
211,184
77,186
191,186
129,186
176,189
212,190
96,190
88,191
93,195
119,195
168,195
187,197
50,199
90,200
144,201
182,202
174,203
119,203
69,204
220,204
184,207
156,208
221,210
65,210
195,215
104,216
88,219
85,224
212,226
