225,313
243,16
267,18
45,213
275,316
234,330
45,259
265,213
24,365
267,348
266,172
204,111
276,190
133,376
223,74
113,143
43,222
211,400
6,349
268,389
142,213
107,472
242,58
255,337
227,448
282,84
152,109
163,304
262,112
222,433
70,487
154,363
194,303
273,266
113,480
206,290
173,413
145,461
79,230
91,324
156,81
268,375
37,329
162,112
8,102
241,444
267,124
187,150
111,277
185,472
197,18
131,398
140,271
69,144
264,328
185,285
139,301
72,108
256,223
34,310
233,417
268,356
52,495
176,254
99,499
238,97
242,193
276,6
218,101
217,229
25,198
250,188
252,45
182,10
36,303
174,322
86,108
189,489
131,473
133,214
21,485
64,109
278,376
196,108
163,281
235,464
79,350
190,207
188,227
98,317
80,8
282,327
3,394
226,65
96,450
121,81
155,493
257,403
209,235
105,318
155,403
190,378
219,171
182,244
47,22
230,307
275,482
62,491
195,116
191,144
251,172
131,47
149,323
66,127
130,178
228,327
251,330
194,365
73,78
267,152
146,239
85,221
56,299
242,470
10,163
239,437
6,194
195,422
195,343
256,127
147,434
166,198
96,150
242,478
147,73
109,15
114,176
166,205
252,154
187,310
218,387
143,290
248,83
213,414
127,492
271,234
215,134
160,386
165,238
252,240
47,83
84,451
107,481
230,434
224,193
234,322
161,353
109,94
215,242
123,37
160,231
34,250
85,19
48,367
236,142
39,293
15,236
141,365
231,425
126,273
264,434
165,458
256,368
49,427
211,489
129,53
7,67
261,155
172,481
12,208
170,261
107,399
95,473
72,259
103,60
262,378
79,413
259,293
18,227
153,210
231,364
134,387
125,257
151,290
185,196
94,206
244,70
184,101
109,238
189,93
270,457
141,9
114,471
118,447
90,338
256,459
269,396
275,124
255,3
132,423
173,100
16,181
199,231
272,431
271,142
144,374
59,350
107,217
262,466
278,15
163,484
37,165
119,62
116,21
131,482
85,289
70,468
210,172
157,9
228,172
29,492
197,433
238,88
224,426
175,406
44,3
169,433
286,271
253,88
43,91
117,158
273,240
208,375
231,500
53,92
276,49
261,42
40,345
87,136
218,300
176,473
185,120
151,378
118,242
23,130
276,38
108,69
225,384
163,97
254,488
137,218
242,267
13,477
280,277
196,383
248,197
197,214
270,73
11,485
257,62
163,492
151,96
276,148
111,85
178,25
12,142
126,282
243,259
59,483
224,301
81,124
236,50
258,50
155,290
63,412
212,307
143,225
132,249
201,40
143,109
213,251
175,381
182,376
40,52
26,3
176,206
117,308
168,105
256,273
182,169
146,64
178,362
210,145
129,224
72,290
114,413
27,298
223,392
77,339
273,307
82,169
79,431
198,390
79,442
62,384
103,455
52,466
89,28
173,125
228,287
46,43
186,49
23,231
277,426
139,23
258,20
175,110
212,314
226,185
25,182
262,34
62,214
56,319
48,437
23,304
248,378
203,46
29,156
139,158
185,480
29,173
244,25
148,442
79,452
252,282
286,208
158,393
145,143
28,140
67,283
32,35
154,475
254,138
25,19
153,141
242,274
97,54
83,85
241,413
193,408
38,352
142,425
151,261
205,23
198,239
280,311
132,256
180,151
65,265
224,480
253,390
218,214
68,297
220,362
28,348
278,156
135,143
205,166
30,272
221,156
121,206
83,392
134,348
249,261
62,256
196,285
192,234
49,307
204,144
19,346
241,77
225,273
124,409
205,308
205,71
283,387
175,200
265,265
80,316
218,349
33,235
220,40
163,148
155,69
127,18
219,32
184,412
284,202
135,310
282,44
171,345
7,451
212,18
20,159
147,284
47,449
38,27
56,210
103,138
154,225
52,387
286,115
102,380
71,118
202,472
95,190
83,155
156,242
32,411
112,421
93,498
217,259
117,463
205,325
51,230
262,231
191,280
7,8
106,187
78,284
195,97
102,100
208,390
51,376
86,253
250,324
73,267
214,152
221,308
87,273
129,289
106,202
243,322
99,86
185,182
10,491
123,360
62,92
81,74
38,98
39,206
225,404
137,113
160,293
237,118
266,66
148,418
282,320
65,332
137,165
279,404
182,323
31,89
166,318
25,47
93,251
105,365
268,470
204,223
284,451
20,120
142,442
253,464
172,493
174,225
250,215
267,94
158,103
179,44
36,400
19,426
115,386
164,10
135,488
54,367
140,374
191,188
239,336
172,3
47,250
46,499
64,159
199,339
165,417
70,134
168,334
275,400
186,112
110,207
8,177
101,230
64,23
90,355
246,337
3,329
136,74
284,53
3,168
259,361
122,273
245,135
63,478
121,484
27,40
93,292
78,129
237,68
194,252
141,478
60,194
103,202
122,320
28,13
99,374
32,206
26,96
3,139
43,498
237,15
