349,100
314,45
358,9
397,339
301,6
312,339
397,12
386,131
380,107
399,69
360,66
348,19
373,516
336,161
340,531
382,402
386,493
336,60
396,314
265,31
279,171
337,338
364,107
295,229
336,390
314,434
257,433
14,193
362,353
276,379
390,223
63,442
356,227
356,520
306,406
53,66
315,352
368,309
108,277
397,209
341,483
250,152
281,343
249,258
395,190
307,22
335,459
381,458
378,118
80,235
109,244
92,410
335,404
226,499
282,470
69,71
301,122
284,332
128,212
202,136
19,228
6,522
40,489
251,88
347,363
342,199
79,125
249,398
139,100
79,498
210,55
297,488
223,94
127,445
297,464
140,522
220,304
326,348
362,77
85,101
215,179
352,534
68,485
35,357
189,429
51,498
166,387
44,323
241,98
158,415
263,396
64,430
75,113
332,259
207,329
290,88
308,248
217,22
324,54
150,494
6,148
228,469
149,169
315,221
125,33
31,172
222,402
166,284
125,539
84,85
90,529
66,526
76,377
323,266
399,392
25,278
109,147
210,317
226,29
188,153
344,184
123,495
270,282
88,158
182,417
250,318
60,271
205,384
153,96
145,335
329,469
125,413
171,438
237,354
79,211
152,34
133,335
197,415
181,143
156,348
168,162
8,257
164,173
201,27
345,138
267,46
122,265
119,233
32,373
152,120
221,81
184,9
239,305
59,329
42,189
193,75
281,525
119,292
193,488
50,241
304,348
194,235
50,253
123,358
307,391
238,141
25,536
88,189
137,139
280,459
392,383
27,87
123,367
223,262
192,396
232,483
202,202
167,514
106,159
36,65
65,355
395,305
241,337
267,273
168,26
24,213
39,99
191,37
234,316
371,190
155,339
194,358
173,260
341,223
193,443
155,20
42,140
225,513
58,395
49,518
298,56
321,293
183,275
165,339
188,496
33,10
358,418
211,352
64,369
49,210
99,128
320,398
109,334
64,407
313,306
108,371
13,125
214,170
221,313
87,260
96,258
171,88
246,351
134,308
310,262
182,513
24,297
363,340
164,481
238,175
236,469
179,268
