17,71
38,390
19,32
376,469
24,379
39,197
22,201
24,484
20,419
380,482
53,403
328,87
381,394
362,472
383,15
16,317
71,490
8,219
382,217
35,63
384,267
378,29
13,363
48,446
345,295
36,134
32,26
216,336
30,443
62,299
350,73
9,431
97,90
105,309
353,255
126,374
366,219
36,96
364,191
51,267
180,107
22,282
387,230
356,325
382,320
158,268
44,237
384,435
220,93
18,108
22,244
373,105
356,96
386,410
52,221
99,473
83,174
364,434
325,364
201,455
10,338
361,33
116,111
347,455
365,513
343,190
347,395
72,188
348,272
310,131
385,375
213,187
19,186
309,33
23,468
67,231
342,346
303,221
78,299
33,169
90,137
296,502
375,421
148,104
52,375
8,135
323,425
327,132
82,282
375,162
190,402
77,252
363,356
43,480
66,273
47,350
142,178
36,149
355,242
25,125
56,192
62,316
381,134
48,492
124,38
34,81
19,257
374,307
365,267
38,249
311,492
35,225
294,146
76,148
49,17
323,258
360,309
319,212
328,189
264,86
312,413
300,399
313,239
176,466
391,294
315,398
260,328
242,57
63,513
122,217
43,36
391,280
356,160
38,460
76,219
176,71
47,304
76,420
273,339
226,513
199,245
41,510
63,420
292,369
69,64
24,294
51,107
377,42
238,161
374,253
18,449
346,202
94,352
105,37
327,511
90,107
65,259
363,20
26,12
34,497
57,247
146,258
382,336
388,495
107,210
179,427
310,340
96,295
94,76
265,270
22,346
377,290
298,103
33,273
32,46
363,84
235,95
388,96
91,17
75,133
328,292
269,30
265,419
310,179
105,379
139,121
107,173
13,270
293,175
295,121
140,156
279,19
133,478
35,182
53,460
32,110
282,503
326,339
97,61
156,216
108,342
21,84
291,489
354,381
326,174
383,456
60,353
213,391
71,381
18,394
238,194
243,132
174,340
334,72
154,455
135,54
181,211
324,324
361,458
282,255
87,440
391,252
194,138
329,455
261,112
68,285
193,301
343,112
333,390
90,187
347,217
61,94
362,206
168,363
69,80
260,436
59,338
338,257
277,150
125,352
290,514
111,68
302,256
244,415
139,8
364,369
160,17
103,406
358,283
97,321
356,408
9,172
88,31
302,380
49,70
51,179
79,162
282,222
78,9
292,246
193,511
135,414
191,477
123,177
126,388
301,202
384,115
370,329
81,312
331,59
180,441
11,57
360,179
306,481
20,502
290,388
222,172
297,293
196,213
61,17
259,242
296,235
384,445
90,389
288,33
11,233
119,447
230,380
242,30
267,478
78,514
175,381
100,454
41,121
244,241
251,385
170,480
