240.49,132.49
5.49,132.49
130.49,14.49
152.49,87.49
26.49,223.49
69.49,128.49
53.49,211.49
128.49,26.49
135.49,232.49
289.49,21.49
56.49,32.49
200.49,79.49
155.49,216.49
312.49,14.49
37.49,157.49
261.49,177.49
170.49,167.49
213.49,129.49
227.49,167.49
115.49,194.49
170.49,70.49
130.49,138.49
81.49,219.49
313.49,94.49
261.49,54.49
98.49,123.49
252.49,200.49
98.49,51.49
101.49,190.49
229.49,65.49
206.49,224.49
294.49,186.49
315.49,173.49
114.49,164.49
232.49,126.49
30.49,46.49
182.49,214.49
19.49,229.49
