306,238
353,45
45,235
59,434
30,376
10,204
290,343
357,135
184,493
26,328
199,198
148,213
98,481
238,54
333,286
52,477
183,279
103,94
47,261
369,497
119,202
335,490
338,140
305,419
198,322
308,47
294,506
144,143
281,476
30,438
136,305
173,27
14,272
347,248
232,392
128,498
364,440
15,127
347,349
250,141
78,51
348,83
313,364
282,138
378,92
302,301
262,245
74,339
236,257
49,34
227,490
260,26
227,354
67,375
372,249
316,456
179,418
229,101
264,511
206,70
355,523
114,532
49,332
364,322
208,252
214,183
379,304
57,94
384,45
300,184
319,81
81,502
241,184
148,461
234,135
166,510
6,55
